location,bhk,areaType,square_feet,transaction,status,floorNum,totalFloor,furnishing,facing,price_per_sqft,price,built_up_area,latitude,longitude
dindoli,2,Carpet Area,572,New Property,Ready to Move,1.0,10.0,Unfurnished,East,2692.0,0.28,629,21.1523213,72.8724865
dindoli,2,Carpet Area,491,New Property,Ready to Move,5.0,10.0,Unfurnished,East,2691.0,0.24,540,21.1523213,72.8724865
dindoli,2,Carpet Area,585,New Property,Ready to Move,8.0,8.0,Unfurnished,West,2656.0,0.28,644,21.1523213,72.8724865
dindoli,2,Carpet Area,539,New Property,Ready to Move,6.0,10.0,Unfurnished,East,2751.0,0.27,593,21.1523213,72.8724865
dindoli,2,Carpet Area,539,New Property,Ready to Move,2.0,10.0,Unfurnished,West,2751.0,0.27,593,21.1523213,72.8724865
dindoli,2,Carpet Area,638,New Property,Ready to Move,8.0,8.0,Unfurnished,East,2653.0,0.28,702,21.1523213,72.8724865
dindoli,2,Carpet Area,614,New Property,Ready to Move,3.0,10.0,Unfurnished,East,5863.192182410424,0.36,675,21.1523213,72.8724865
dindoli,3,Super Area,1950,New Property,Under Construction,6.0,12.0,Unfurnished,North - West,3611.0,0.7,1950,21.1523213,72.8724865
dindoli,3,Carpet Area,1085,New Property,Under Construction,7.0,14.0,Unfurnished,South -West,3600.0,0.71,1194,21.1523213,72.8724865
dindoli,3,Carpet Area,1035,New Property,Ready to Move,7.0,14.0,Unfurnished,South -West,3600.0,0.68,1138,21.1523213,72.8724865
dindoli,3,Super Area,1940,Resale,Ready to Move,6.0,14.0,Unfurnished,West,3608.0,0.7,1940,21.1523213,72.8724865
dindoli,3,Super Area,1882,Resale,Ready to Move,12.0,14.0,Unfurnished,East,3666.0,0.69,1882,21.1523213,72.8724865
dindoli,3,Super Area,1850,Resale,Ready to Move,10.0,12.0,Unfurnished,East,5135.0,0.95,1850,21.1523213,72.8724865
dindoli,3,Super Area,1850,Resale,Ready to Move,7.0,12.0,Unfurnished,East,4595.0,0.85,1850,21.1523213,72.8724865
dindoli,3,Super Area,1948,New Property,Under Construction,5.0,13.0,Unfurnished,East,3500.0,0.68,1948,21.1523213,72.8724865
dindoli,3,Super Area,1950,Resale,Ready to Move,6.0,14.0,Unfurnished,East,3641.0,0.71,1950,21.1523213,72.8724865
dindoli,4,Super Area,3150,Resale,Ready to Move,7.0,13.0,Unfurnished,East,4222.0,1.33,3150,21.1523213,72.8724865
dindoli,4,Super Area,2700,Resale,Ready to Move,8.0,14.0,Unfurnished,East,3704.0,1.0,2700,21.1523213,72.8724865
dindoli,4,Super Area,2250,Resale,Ready to Move,5.0,12.0,Unfurnished,East,4444.0,1.0,2250,21.1523213,72.8724865
pal,2,Super Area,1351,New Property,Under Construction,5.0,13.0,Unfurnished,South -West,4251.0,0.57,1351,21.1967679,72.77827243191436
pal,3,Carpet Area,1600,Resale,Ready to Move,2.0,13.0,Semi-Furnished,North - West,3500.0000000000005,0.56,1760,21.1967679,72.77827243191436
pal,3,Carpet Area,1400,Resale,Ready to Move,6.0,13.0,Semi-Furnished,East,3735.0,0.62,1540,21.1967679,72.77827243191436
pal,2,Super Area,1300,Resale,Ready to Move,5.0,13.0,Furnished,East,3846.0,0.5,1300,21.1967679,72.77827243191436
pal,2,Super Area,1322,New Property,Under Construction,7.0,13.0,Unfurnished,East,4160.0,0.55,1322,21.1967679,72.77827243191436
pal,3,Super Area,1630,Resale,Ready to Move,2.0,12.0,Unfurnished,South -West,3129.0,0.51,1630,21.1967679,72.77827243191436
pal,2,Super Area,1205,Resale,Ready to Move,4.0,5.0,Semi-Furnished,East,3734.0,0.45,1205,21.1967679,72.77827243191436
pal,2,Super Area,1307,New Property,Ready to Move,7.0,14.0,Unfurnished,South -West,4250.0,0.56,1307,21.1967679,72.77827243191436
pal,2,Carpet Area,780,Resale,Ready to Move,6.0,10.0,Furnished,East,3837.0,0.48,858,21.1967679,72.77827243191436
pal,1,Super Area,750,Resale,Ready to Move,3.0,5.0,Unfurnished,East,3733.0,0.28,750,21.1967679,72.77827243191436
pal,2,Super Area,1280,Resale,Ready to Move,5.0,13.0,Semi-Furnished,East,3984.0,0.51,1280,21.1967679,72.77827243191436
pal,2,Carpet Area,1050,Resale,Ready to Move,1.0,4.0,Unfurnished,North - West,5714.285714285715,0.6,1155,21.1967679,72.77827243191436
pal,1,Carpet Area,480,Resale,Ready to Move,8.0,8.0,Semi-Furnished,North,2853.0,0.25,528,21.1967679,72.77827243191436
pal,3,Super Area,1575,Resale,Ready to Move,10.0,12.0,Unfurnished,North - East,3492.0,0.55,1575,21.1967679,72.77827243191436
pal,2,Carpet Area,1230,Resale,Ready to Move,8.0,12.0,Semi-Furnished,North - West,4228.0,0.52,1353,21.1967679,72.77827243191436
pal,2,Super Area,1208,Resale,Ready to Move,11.0,20.0,Furnished,North - West,4222.0,0.51,1208,21.1967679,72.77827243191436
pal,1,Super Area,700,Resale,Ready to Move,5.0,10.0,Unfurnished,North - West,2714.0,0.19,700,21.1967679,72.77827243191436
pal,3,Super Area,1700,Resale,Ready to Move,5.0,13.0,Unfurnished,North - West,3235.0,0.55,1700,21.1967679,72.77827243191436
pal,2,Super Area,1071,Resale,Ready to Move,10.0,12.0,Unfurnished,North - West,3922.0,0.42,1071,21.1967679,72.77827243191436
pal,2,Super Area,1307,Resale,Ready to Move,12.0,13.0,Unfurnished,North - East,4171.0,0.55,1307,21.1967679,72.77827243191436
pal,1,Super Area,575,Resale,Ready to Move,4.0,4.0,Unfurnished,North - West,3652.0,0.21,575,21.1967679,72.77827243191436
pal,3,Super Area,1404,Resale,Ready to Move,3.0,11.0,Furnished,East,4630.0,0.65,1404,21.1967679,72.77827243191436
pal,3,Carpet Area,840,Resale,Ready to Move,3.0,5.0,Furnished,North - West,4294.0,0.6,924,21.1967679,72.77827243191436
pal,2,Carpet Area,750,Resale,Ready to Move,3.0,5.0,Semi-Furnished,North - West,3750.0,0.42,825,21.1967679,72.77827243191436
pal,2,Super Area,1250,Resale,Ready to Move,10.0,13.0,Semi-Furnished,East,4400.0,0.55,1250,21.1967679,72.77827243191436
pal,2,Super Area,1208,Resale,Ready to Move,11.0,13.0,Semi-Furnished,North - West,4222.0,0.51,1208,21.1967679,72.77827243191436
pal,2,Super Area,1127,Resale,Ready to Move,16.0,19.0,Unfurnished,East,4259.0,0.48,1127,21.1967679,72.77827243191436
pal,3,Carpet Area,1100,Resale,Ready to Move,5.0,12.0,Unfurnished,North - West,3593.0,0.6,1210,21.1967679,72.77827243191436
pal,2,Super Area,1300,Resale,Ready to Move,3.0,5.0,Semi-Furnished,East,3462.0,0.45,1300,21.1967679,72.77827243191436
pal,2,Super Area,1283,New Property,Under Construction,6.0,13.0,Unfurnished,South -West,4551.0,0.58,1283,21.1967679,72.77827243191436
pal,2,Super Area,1127,Resale,Under Construction,4.0,19.0,Unfurnished,East,3949.0,0.45,1127,21.1967679,72.77827243191436
pal,3,Carpet Area,1450,Resale,Ready to Move,6.0,13.0,Semi-Furnished,East,3824.0,0.65,1595,21.1967679,72.77827243191436
pal,2,Carpet Area,691,New Property,Ready to Move,5.0,12.0,Unfurnished,East,3999.0,0.46,760,21.1967679,72.77827243191436
pal,3,Super Area,1505,Resale,Ready to Move,6.0,12.0,Unfurnished,South -West,3056.0,0.46,1505,21.1967679,72.77827243191436
pal,2,Super Area,1326,Resale,Ready to Move,1.0,15.0,Unfurnished,North - West,3846.0,0.51,1326,21.1967679,72.77827243191436
pal,2,Super Area,1290,New Property,Under Construction,6.0,12.0,Unfurnished,East,4403.0,0.57,1290,21.1967679,72.77827243191436
pal,2,Super Area,1127,Resale,Under Construction,15.0,19.0,Unfurnished,East,3914.0,0.44,1127,21.1967679,72.77827243191436
pal,3,Carpet Area,1100,Resale,Ready to Move,10.0,12.0,Unfurnished,South -West,4000.0,0.6,1210,21.1967679,72.77827243191436
pal,2,Carpet Area,770,Resale,Ready to Move,11.0,13.0,Unfurnished,East,3858.0,0.51,847,21.1967679,72.77827243191436
pal,2,Super Area,1205,Resale,Ready to Move,3.0,5.0,Unfurnished,East,3900.0,0.47,1205,21.1967679,72.77827243191436
pal,2,Carpet Area,830,Resale,Ready to Move,11.0,12.0,Semi-Furnished,East,6626.506024096386,0.55,913,21.1967679,72.77827243191436
pal,1,Super Area,860,Resale,Ready to Move,2.0,4.0,Unfurnished,East,698.0,0.06,860,21.1967679,72.77827243191436
pal,3,Super Area,1649,New Property,Under Construction,5.0,13.0,Unfurnished,East,3400.0,0.56,1649,21.1967679,72.77827243191436
pal,2,Carpet Area,665,New Property,Under Construction,4.0,13.0,Unfurnished,East,4200.0,0.51,732,21.1967679,72.77827243191436
pal,2,Carpet Area,1000,Resale,Ready to Move,9.0,12.0,Unfurnished,South -West,4511.0,0.57,1100,21.1967679,72.77827243191436
pal,2,Carpet Area,707,New Property,Under Construction,5.0,14.0,Unfurnished,South -West,4475.0,0.57,778,21.1967679,72.77827243191436
pal,2,Super Area,1251,Resale,Ready to Move,8.0,15.0,Semi-Furnished,East,4467.0,0.56,1251,21.1967679,72.77827243191436
pal,2,Carpet Area,711,Resale,Ready to Move,6.0,14.0,Furnished,East,4382.0,0.55,782,21.1967679,72.77827243191436
pal,3,Carpet Area,1350,Resale,Ready to Move,5.0,13.0,Semi-Furnished,East,3143.0,0.55,1485,21.1967679,72.77827243191436
pal,2,Carpet Area,1000,Resale,Ready to Move,3.0,5.0,Unfurnished,South -West,3529.0,0.45,1100,21.1967679,72.77827243191436
pal,2,Super Area,1300,New Property,Ready to Move,10.0,14.0,Unfurnished,East,4191.0,0.55,1300,21.1967679,72.77827243191436
pal,2,Carpet Area,720,New Property,Under Construction,4.0,14.0,Unfurnished,East,4400.0,0.59,792,21.1967679,72.77827243191436
pal,3,Super Area,1505,Resale,Ready to Move,8.0,13.0,Unfurnished,North - East,3189.0,0.48,1505,21.1967679,72.77827243191436
pal,2,Carpet Area,1050,Resale,Ready to Move,2.0,5.0,Unfurnished,South -West,3502.0,0.45,1155,21.1967679,72.77827243191436
pal,2,Super Area,1201,Resale,Ready to Move,6.0,13.0,Unfurnished,West,3164.0,0.38,1201,21.1967679,72.77827243191436
pal,2,Super Area,1251,Resale,Ready to Move,13.0,15.0,Semi-Furnished,South -West,4597.0,0.57,1251,21.1967679,72.77827243191436
pal,2,Super Area,1200,Resale,Ready to Move,7.0,14.0,Unfurnished,East,3750.0,0.45,1200,21.1967679,72.77827243191436
pal,2,Carpet Area,950,Resale,Ready to Move,9.0,12.0,Unfurnished,South -West,4123.0,0.55,1045,21.1967679,72.77827243191436
pal,3,Super Area,1660,Resale,Ready to Move,9.0,13.0,Semi-Furnished,East,3614.0,0.6,1660,21.1967679,72.77827243191436
pal,2,Carpet Area,889,Resale,Ready to Move,5.0,12.0,Unfurnished,South,4428.0,0.55,978,21.1967679,72.77827243191436
pal,2,Super Area,1127,New Property,Ready to Move,6.0,19.0,Unfurnished,East,3700.0,0.42,1127,21.1967679,72.77827243191436
pal,2,Super Area,1275,New Property,Ready to Move,5.0,14.0,Unfurnished,South -West,4500.0,0.57,1275,21.1967679,72.77827243191436
pal,3,Super Area,1725,Resale,Ready to Move,3.0,13.0,Unfurnished,North,3188.0,0.55,1725,21.1967679,72.77827243191436
pal,2,Super Area,1251,New Property,Ready to Move,8.0,15.0,Semi-Furnished,East,4396.0,0.55,1251,21.1967679,72.77827243191436
pal,2,Carpet Area,700,New Property,Ready to Move,1.0,7.0,Furnished,South -West,3700.0,0.43,770,21.1967679,72.77827243191436
pal,2,Carpet Area,722,New Property,Under Construction,5.0,12.0,Unfurnished,East,4300.0,0.56,794,21.1967679,72.77827243191436
pal,2,Carpet Area,728,New Property,Under Construction,5.0,14.0,Unfurnished,East,4416.0,0.58,801,21.1967679,72.77827243191436
pal,2,Carpet Area,720,Resale,Ready to Move,3.0,5.0,Semi-Furnished,East,4310.0,0.56,792,21.1967679,72.77827243191436
pal,2,Carpet Area,701,New Property,Ready to Move,12.0,13.0,Unfurnished,East,4627.0,0.59,771,21.1967679,72.77827243191436
pal,2,Super Area,1206,New Property,Under Construction,6.0,14.0,Unfurnished,East,4271.0,0.52,1206,21.1967679,72.77827243191436
pal,2,Carpet Area,706,New Property,Under Construction,7.0,13.0,Unfurnished,East,4584.0,0.59,777,21.1967679,72.77827243191436
pal,2,Carpet Area,674,New Property,Under Construction,8.0,13.0,Unfurnished,East,4600.0,0.59,741,21.1967679,72.77827243191436
pal,2,Super Area,1127,Resale,Ready to Move,16.0,19.0,Unfurnished,East,3993.0,0.45,1127,21.1967679,72.77827243191436
pal,2,Carpet Area,750,New Property,Under Construction,6.0,14.0,Unfurnished,East,4011.0,0.55,825,21.1967679,72.77827243191436
pal,2,Super Area,1127,Resale,Ready to Move,18.0,19.0,Unfurnished,East,3985.0,0.45,1127,21.1967679,72.77827243191436
pal,2,Super Area,1127,New Property,Ready to Move,6.0,19.0,Unfurnished,East,3851.0,0.43,1127,21.1967679,72.77827243191436
pal,2,Super Area,1311,New Property,Ready to Move,4.0,12.0,Unfurnished,South -West,4158.0,0.55,1311,21.1967679,72.77827243191436
pal,3,Carpet Area,900,Resale,Ready to Move,6.0,13.0,Semi-Furnished,South - East,3189.0,0.48,990,21.1967679,72.77827243191436
pal,2,Carpet Area,900,Resale,Ready to Move,9.0,19.0,Unfurnished,South -West,4034.0,0.47,990,21.1967679,72.77827243191436
pal,2,Carpet Area,700,New Property,Ready to Move,4.0,14.0,Unfurnished,East,4291.0,0.54,770,21.1967679,72.77827243191436
pal,2,Super Area,1206,New Property,Under Construction,9.0,14.0,Unfurnished,East,4312.0,0.52,1206,21.1967679,72.77827243191436
pal,2,Super Area,1127,New Property,Ready to Move,10.0,19.0,Unfurnished,East,3683.0,0.41,1127,21.1967679,72.77827243191436
pal,2,Carpet Area,620,New Property,Ready to Move,5.0,12.0,Unfurnished,East,3999.0,0.45,682,21.1967679,72.77827243191436
pal,2,Super Area,1173,Resale,Ready to Move,5.0,13.0,Semi-Furnished,East,3800.0,0.45,1173,21.1967679,72.77827243191436
pal,2,Carpet Area,727,New Property,Ready to Move,10.0,14.0,Unfurnished,East,3933.0,0.52,800,21.1967679,72.77827243191436
pal,2,Carpet Area,706,New Property,Under Construction,9.0,13.0,Unfurnished,East,4551.0,0.58,777,21.1967679,72.77827243191436
pal,2,Carpet Area,619,New Property,Ready to Move,10.0,19.0,Unfurnished,East,3727.0,0.42,681,21.1967679,72.77827243191436
pal,2,Carpet Area,687,New Property,Under Construction,9.0,14.0,Unfurnished,East,4252.0,0.53,756,21.1967679,72.77827243191436
pal,2,Carpet Area,800,Resale,Ready to Move,5.0,12.0,Unfurnished,North,3435.0,0.45,880,21.1967679,72.77827243191436
pal,2,Carpet Area,700,Resale,Ready to Move,10.0,15.0,Semi-Furnished,East,4476.0,0.56,770,21.1967679,72.77827243191436
pal,2,Carpet Area,701,New Property,Ready to Move,9.0,14.0,Unfurnished,East,4589.0,0.58,771,21.1967679,72.77827243191436
pal,3,Super Area,2075,New Property,Under Construction,6.0,13.0,Unfurnished,East,4600.0,0.95,2075,21.1967679,72.77827243191436
pal,3,Super Area,2440,New Property,Under Construction,5.0,13.0,Unfurnished,East,5501.0,1.34,2440,21.1967679,72.77827243191436
pal,4,Carpet Area,1450,New Property,Under Construction,4.0,14.0,Unfurnished,East,4500.0,1.17,1595,21.1967679,72.77827243191436
pal,3,Super Area,1802,New Property,Under Construction,7.0,19.0,Unfurnished,East,3774.0,0.68,1802,21.1967679,72.77827243191436
pal,3,Super Area,1950,New Property,Ready to Move,5.0,12.0,Unfurnished,East,4308.0,0.84,1950,21.1967679,72.77827243191436
pal,4,Super Area,2565,Resale,Ready to Move,5.0,13.0,Semi-Furnished,East,5341.0,1.37,2565,21.1967679,72.77827243191436
pal,3,Carpet Area,1150,Resale,Ready to Move,1.0,5.0,Furnished,East,5051.0,0.99,1265,21.1967679,72.77827243191436
pal,3,Super Area,1950,Resale,Ready to Move,7.0,13.0,Semi-Furnished,East,4359.0,0.85,1950,21.1967679,72.77827243191436
pal,3,Super Area,2000,Resale,Ready to Move,8.0,13.0,Unfurnished,East,5000.0,1.0,2000,21.1967679,72.77827243191436
pal,3,Super Area,2530,Resale,Ready to Move,2.0,11.0,Unfurnished,East,5968.0,1.51,2530,21.1967679,72.77827243191436
pal,3,Carpet Area,1200,Resale,Ready to Move,9.0,12.0,Semi-Furnished,East,4460.0,0.85,1320,21.1967679,72.77827243191436
pal,2,Super Area,1230,Resale,Ready to Move,10.0,13.0,Furnished,North - West,5041.0,0.62,1230,21.1967679,72.77827243191436
pal,3,Super Area,1350,Resale,Ready to Move,4.0,6.0,Furnished,North - West,5556.0,0.75,1350,21.1967679,72.77827243191436
pal,3,Super Area,2321,Resale,Ready to Move,8.0,11.0,Semi-Furnished,North - West,5386.0,1.25,2321,21.1967679,72.77827243191436
pal,2,Super Area,870,Resale,Ready to Move,3.0,10.0,Semi-Furnished,North - West,7471.0,0.65,870,21.1967679,72.77827243191436
pal,3,Super Area,1960,Resale,Ready to Move,1.0,5.0,Semi-Furnished,North - West,5612.0,1.1,1960,21.1967679,72.77827243191436
pal,3,Super Area,1854,Resale,Ready to Move,9.0,10.0,Furnished,North - West,4854.0,0.9,1854,21.1967679,72.77827243191436
pal,2,Super Area,1395,Resale,Ready to Move,12.0,13.0,Semi-Furnished,North - West,4659.0,0.65,1395,21.1967679,72.77827243191436
pal,3,Super Area,1965,Resale,Ready to Move,4.0,5.0,Furnished,North - West,5089.0,1.0,1965,21.1967679,72.77827243191436
pal,3,Carpet Area,1600,Resale,Ready to Move,13.0,13.0,Furnished,North - East,6219.0,0.99,1760,21.1967679,72.77827243191436
pal,3,Super Area,2117,Resale,Ready to Move,7.0,13.0,Unfurnished,North - West,5900.0,1.24,2117,21.1967679,72.77827243191436
pal,3,Super Area,1800,Resale,Ready to Move,4.0,5.0,Furnished,North - West,4333.0,0.78,1800,21.1967679,72.77827243191436
pal,3,Carpet Area,1150,Resale,Ready to Move,11.0,12.0,Semi-Furnished,West,4457.0,0.78,1265,21.1967679,72.77827243191436
pal,3,Carpet Area,1700,Resale,Ready to Move,3.0,12.0,Furnished,North - West,3970.0,1.15,1870,21.1967679,72.77827243191436
pal,4,Super Area,2810,New Property,Under Construction,6.0,13.0,Unfurnished,East,4600.0,1.29,2810,21.1967679,72.77827243191436
pal,3,Carpet Area,1100,New Property,Under Construction,4.0,14.0,Unfurnished,East,4551.0,0.87,1210,21.1967679,72.77827243191436
pal,3,Carpet Area,933,New Property,Ready to Move,5.0,13.0,Unfurnished,East,4661.0,0.79,1026,21.1967679,72.77827243191436
pal,3,Super Area,1872,New Property,Under Construction,7.0,13.0,Unfurnished,East,4545.0,0.85,1872,21.1967679,72.77827243191436
pal,3,Carpet Area,1250,Resale,Ready to Move,7.0,12.0,Semi-Furnished,South -West,4550.0,0.91,1375,21.1967679,72.77827243191436
pal,3,Super Area,1812,Resale,Ready to Move,6.0,13.0,Unfurnished,East,5519.0,1.0,1812,21.1967679,72.77827243191436
pal,3,Carpet Area,1200,Resale,Ready to Move,8.0,13.0,Furnished,East,6502.0,1.32,1320,21.1967679,72.77827243191436
pal,3,Super Area,1668,Resale,Ready to Move,5.0,13.0,Furnished,East,4496.0,0.75,1668,21.1967679,72.77827243191436
pal,2,Super Area,1325,New Property,Under Construction,6.0,13.0,Unfurnished,East,4702.0,0.62,1325,21.1967679,72.77827243191436
pal,3,Super Area,2117,Resale,Ready to Move,7.0,13.0,Unfurnished,North - West,5751.0,1.21,2117,21.1967679,72.77827243191436
pal,3,Carpet Area,950,New Property,Under Construction,4.0,14.0,Unfurnished,East,3999.0,0.62,1045,21.1967679,72.77827243191436
pal,4,Carpet Area,1490,New Property,Ready to Move,5.0,12.0,Unfurnished,East,5451.0,1.39,1639,21.1967679,72.77827243191436
pal,3,Carpet Area,911,New Property,Ready to Move,8.0,15.0,Unfurnished,East,4162.0,0.75,1002,21.1967679,72.77827243191436
pal,3,Super Area,2061,New Property,Under Construction,8.0,13.0,Unfurnished,East,4998.0,1.03,2061,21.1967679,72.77827243191436
pal,3,Carpet Area,1000,New Property,Under Construction,6.0,14.0,Unfurnished,East,4579.0,0.87,1100,21.1967679,72.77827243191436
pal,3,Super Area,2492,New Property,Under Construction,10.0,13.0,Unfurnished,East,4936.0,1.23,2492,21.1967679,72.77827243191436
pal,3,Super Area,1800,New Property,Under Construction,8.0,13.0,Unfurnished,East,4700.0,0.85,1800,21.1967679,72.77827243191436
pal,3,Super Area,1881,New Property,Under Construction,7.0,13.0,Unfurnished,South -West,4575.0,0.86,1881,21.1967679,72.77827243191436
pal,3,Super Area,1825,New Property,Under Construction,5.0,13.0,Unfurnished,East,4646.0,0.85,1825,21.1967679,72.77827243191436
pal,3,Carpet Area,950,New Property,Under Construction,4.0,14.0,Unfurnished,East,3999.0,0.66,1045,21.1967679,72.77827243191436
pal,3,Carpet Area,970,New Property,Ready to Move,5.0,12.0,Unfurnished,East,5454.0,0.95,1067,21.1967679,72.77827243191436
pal,3,Super Area,1960,Resale,Ready to Move,1.0,5.0,Furnished,East,4847.0,0.95,1960,21.1967679,72.77827243191436
pal,3,Carpet Area,1056,New Property,Under Construction,7.0,13.0,Unfurnished,East,4550.0,0.87,1162,21.1967679,72.77827243191436
pal,4,Super Area,2911,New Property,Under Construction,7.0,13.0,Unfurnished,East,4575.0,1.33,2911,21.1967679,72.77827243191436
pal,2,Super Area,1325,New Property,Under Construction,5.0,13.0,Unfurnished,South -West,4600.0,0.61,1325,21.1967679,72.77827243191436
pal,3,Carpet Area,1100,New Property,Under Construction,4.0,14.0,Unfurnished,East,4000.0,0.72,1210,21.1967679,72.77827243191436
pal,3,Super Area,1891,New Property,Under Construction,7.0,13.0,Unfurnished,East,4700.0,0.89,1891,21.1967679,72.77827243191436
pal,4,Carpet Area,1595,Resale,Under Construction,8.0,13.0,Unfurnished,East,4862.0,1.41,1755,21.1967679,72.77827243191436
pal,3,Super Area,1881,New Property,Under Construction,6.0,13.0,Unfurnished,East,4550.0,0.86,1881,21.1967679,72.77827243191436
pal,4,Super Area,2601,New Property,Under Construction,6.0,13.0,Unfurnished,South -West,4700.0,1.22,2601,21.1967679,72.77827243191436
pal,3,Carpet Area,849,Resale,Ready to Move,9.0,13.0,Unfurnished,East,3986.0,0.61,934,21.1967679,72.77827243191436
pal,3,Super Area,1650,New Property,Under Construction,5.0,13.0,Unfurnished,East,4200.0,0.69,1650,21.1967679,72.77827243191436
pal,4,Carpet Area,1600,New Property,Under Construction,3.0,13.0,Unfurnished,South -West,3751.0,1.07,1760,21.1967679,72.77827243191436
pal,3,Carpet Area,1000,New Property,Under Construction,6.0,12.0,Unfurnished,East,4852.0,1.0,1100,21.1967679,72.77827243191436
